13.1 -0.01416 -0.01416
13.2 -0.015543 -0.015543
13.3 -0.016577 -0.016577
13.4 -0.017142 -0.017142
13.5 -0.017496 -0.017496
13.6 -0.017825 -0.017825
13.7 -0.017183 -0.017183
13.8 -0.01564 -0.01564
13.9 -0.013598 -0.013598
14 -0.0098889 -0.0098889
14.1 -0.0047924 -0.0047924
14.2 0.0015793 0.0015793
14.3 0.0084758 0.0084758
14.4 0.014619 0.014619
14.5 0.019329 0.019329
14.6 0.022019 0.022019
14.7 0.022241 0.022241
14.8 0.019599 0.019599
14.9 0.013917 0.013917
15 0.0086945 0.0086945
15.1 0.0036523 0.0036523
15.2 -0.0014773 -0.0014773
15.3 -0.0058828 -0.0058828
15.4 -0.0095809 -0.0095809
15.5 -0.012344 -0.012344
15.6 -0.014547 -0.014547
15.7 -0.016254 -0.016254
15.8 -0.016912 -0.016912
15.9 -0.01726 -0.01726
16 -0.017612 -0.017612
16.1 -0.017963 -0.017963
16.2 -0.018038 -0.018038
16.3 -0.017041 -0.017041
16.4 -0.014975 -0.014975
16.5 -0.011248 -0.011248
16.6 -0.0058912 -0.0058912
16.7 0.00056262 0.00056262
16.8 0.0067448 0.0067448
16.9 0.012684 0.012684
17 0.017627 0.017627
17.1 0.020931 0.020931
17.2 0.022681 0.022681
17.3 0.021521 0.021521
17.4 0.016794 0.016794
17.5 0.010814 0.010814
17.6 0.0049615 0.0049615
17.7 -0.00084689 -0.00084689
17.8 -0.0053154 -0.0053154
17.9 -0.0085288 -0.0085288
18 -0.011219 -0.011219
18.1 -0.014012 -0.014012
18.2 -0.016055 -0.016055
18.3 -0.017036 -0.017036
18.4 -0.017123 -0.017123
18.5 -0.017262 -0.017262
18.6 -0.017744 -0.017744
18.7 -0.018057 -0.018057
18.8 -0.01739 -0.01739
18.9 -0.015298 -0.015298
19 -0.011697 -0.011697
19.1 -0.0069518 -0.0069518
19.2 -0.0014112 -0.0014112
19.3 0.0045791 0.0045791
19.4 0.010925 0.010925
19.5 0.017031 0.017031
19.6 0.020989 0.020989
19.7 0.023182 0.023182
19.8 0.022331 0.022331
19.9 0.017809 0.017809
20 0.012074 0.012074
20.1 0.0068409 0.0068409
20.2 0.001686 0.001686
20.3 -0.0034411 -0.0034411
20.4 -0.0079456 -0.0079456
20.5 -0.011494 -0.011494
20.6 -0.013865 -0.013865
20.7 -0.015209 -0.015209
20.8 -0.01615 -0.01615
20.9 -0.017322 -0.017322
21 -0.018089 -0.018089
21.1 -0.018028 -0.018028
21.2 -0.017287 -0.017287
21.3 -0.016365 -0.016365
21.4 -0.015655 -0.015655
21.5 -0.013856 -0.013856
21.6 -0.0091822 -0.0091822
21.7 -0.0023063 -0.0023063
21.8 0.0045296 0.0045296
21.9 0.010174 0.010174
22 0.015056 0.015056
22.1 0.019425 0.019425
22.2 0.022353 0.022353
22.3 0.023431 0.023431
22.4 0.020736 0.020736
22.5 0.014391 0.014391
22.6 0.0081408 0.0081408
22.7 0.0026974 0.0026974
22.8 -0.0021743 -0.0021743
22.9 -0.0064464 -0.0064464
23 -0.0098814 -0.0098814
23.1 -0.012384 -0.012384
23.2 -0.014369 -0.014369
23.3 -0.016317 -0.016317
23.4 -0.017285 -0.017285
23.5 -0.017325 -0.017325
23.6 -0.01688 -0.01688
23.7 -0.017305 -0.017305
23.8 -0.01782 -0.01782
23.9 -0.016726 -0.016726
24 -0.013761 -0.013761
24.1 -0.0092191 -0.0092191
24.2 -0.0040381 -0.0040381
24.3 0.0016432 0.0016432
24.4 0.0081209 0.0081209
24.5 0.014511 0.014511
24.6 0.019734 0.019734
24.7 0.022843 0.022843
24.8 0.024045 0.024045
24.9 0.02207 0.02207
25 0.016593 0.016593
25.1 0.010291 0.010291
25.2 0.0046201 0.0046201
25.3 -0.00033175 -0.00033175
25.4 -0.0043621 -0.0043621
25.5 -0.0081133 -0.0081133
25.6 -0.011959 -0.011959
25.7 -0.014841 -0.014841
25.8 -0.015756 -0.015756
25.9 -0.016121 -0.016121
26 -0.016988 -0.016988
26.1 -0.017867 -0.017867
26.2 -0.017793 -0.017793
26.3 -0.017152 -0.017152
26.4 -0.015802 -0.015802
26.5 -0.013884 -0.013884
26.6 -0.011043 -0.011043
26.7 -0.0060387 -0.0060387
26.8 0.00061029 0.00061029
26.9 0.007473 0.007473
27 0.013456 0.013456
27.1 0.01839 0.01839
27.2 0.022256 0.022256
27.3 0.024507 0.024507
